participant_id,TRIAL_INDEX,CURRENT_FIX_DURATION,CURRENT_FIX_END,CURRENT_FIX_INDEX,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_START,CURRENT_FIX_X,CURRENT_FIX_Y,EYE_TRACKED,NEXT_SAC_AMPLITUDE,NEXT_SAC_DIRECTION,article_id,article_title,article_batch,difficulty_level,paragraph_id,question,repeated_reading_trial,trial_index,selected_answer,is_correct,unique_paragraph_id,unique_trial_id
l39_542,34,166,30130,107,107,Whether,29965,1265.4,892.4,Right,1.68,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,154,30306,108,108,that,30153,1430.4,879.0,Right,1.13,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,150,30473,109,109,ambition,30324,1515.0,883.2,Right,1.80,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,172,30665,110,111,achieved,30494,1695.3,882.0,Right,1.06,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,202,30884,111,111,achieved,30683,1838.7,883.1,Right,2.67,DOWN,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,134,31323,112,127,"countries,",31190,2012.2,994.4,Right,16.42,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,145,31553,113,117,exporting,31409,659.1,1007.4,Right,2.25,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,307,31883,114,115,seen,31577,446.2,1022.2,Right,1.90,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,378,32283,115,117,exporting,31906,630.0,997.9,Right,0.87,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,213,32510,116,117,exporting,32298,710.5,1004.0,Right,1.01,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,426,32952,117,117,exporting,32527,607.0,1008.6,Right,1.02,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,147,33372,118,116,but,33226,501.1,1026.6,Right,0.93,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,208,33595,119,117,exporting,33388,645.9,1025.0,Right,1.23,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,193,33806,120,118,solar,33614,761.5,1005.3,Right,1.63,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,179,34005,121,120,could,33827,967.7,1020.1,Right,2.25,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,176,34211,122,121,have,34036,1161.8,1021.9,Right,0.97,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,137,34367,123,122,stabilizing,34231,1258.7,1020.1,Right,1.78,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,366,34759,124,123,effects,34394,1412.1,1005.5,Right,1.00,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,200,34975,125,122,stabilizing,34776,1229.9,1027.9,Right,1.99,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,138,35138,126,123,effects,35001,1453.3,1019.6,Right,0.65,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,150,35302,127,124,within,35153,1586.2,1002.3,Right,3.33,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,496,36107,128,126,between,35612,1846.0,974.8,Right,13.83,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,127,36321,129,131,Moroccan,36195,707.5,1095.5,Right,1.53,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,95,36438,130,129,to,36344,548.7,1153.4,Right,1.77,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,303,37016,131,128,according,36714,414.7,1125.7,Right,1.32,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,179,37214,132,129,to,37036,553.8,1126.1,Right,1.39,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,142,37374,133,131,Moroccan,37233,692.7,1131.7,Right,3.99,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,125,37697,134,133,energy,37573,1013.8,1131.5,Right,0.72,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,309,38020,135,132,solar,37712,953.2,1159.9,Right,1.36,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,285,38324,136,133,energy,38040,1093.4,1149.5,Right,0.36,.,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,193,38526,137,134,agency,38334,1137.8,1155.8,Right,0.37,.,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,209,38744,138,133,energy,38536,1096.5,1155.1,Right,1.03,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,156,38919,139,134,agency,38764,1218.3,1146.1,Right,0.70,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,185,39118,140,135,(Masen).,38934,1296.9,1139.1,Right,0.61,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,204,39333,141,134,agency,39130,1229.0,1131.2,Right,0.20,.,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,166,39505,142,134,agency,39340,1203.6,1143.2,Right,0.91,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,147,39672,143,135,(Masen).,39526,1305.8,1143.6,Right,1.81,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,183,39881,144,134,agency,39699,1100.3,1152.4,Right,2.74,DOWN,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,671,40833,145,136,Talks,40163,1502.7,1125.9,Right,1.78,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,363,41225,146,138,ongoing,40863,1671.5,1118.3,Right,0.78,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,330,41568,147,139,with,41239,1802.7,1126.1,Right,14.12,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,133,41827,148,143,exports,41695,587.4,1257.9,Right,1.17,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,281,42126,149,142,energy,41846,440.4,1278.0,Right,1.08,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,302,42446,150,143,exports,42145,571.9,1270.8,Right,1.57,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,269,42736,151,144,northwards,42468,789.6,1282.8,Right,1.63,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,102,42861,152,143,exports,42760,633.8,1279.8,Right,0.14,.,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,200,43320,153,143,exports,43121,629.3,1254.4,Right,0.46,.,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,206,43536,154,143,exports,43331,590.7,1271.9,Right,2.70,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,369,43930,155,145,across,43562,887.9,1261.6,Right,3.68,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,222,44189,156,143,exports,43968,589.4,1266.8,Right,3.00,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,218,44433,157,145,across,44216,908.3,1269.3,Right,1.57,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,166,44618,158,147,Mediterranean,44453,1081.0,1249.6,Right,0.80,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,109,44742,159,147,Mediterranean,44634,1170.3,1249.0,Right,2.27,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,204,44972,160,148,remain,44769,1389.6,1238.8,Right,0.95,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,34,147,45136,161,149,a,44990,1493.2,1244.0,Right,19.45,UP,1,Morocco Poised to Become a Solar Superpower,3,Adv,4,What is true of Tunisia?,False,28,A,True,3_1_4_Adv,l39_542_3_1_4_Adv_r0
l39_542,35,189,4885,1,1,“We,4697,361.7,188.4,Right,0.94,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,134,5034,2,2,believe,4901,451.8,177.2,Right,3.47,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,225,5287,3,5,possible,5063,797.9,171.9,Right,1.27,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,151,5456,4,5,possible,5306,914.1,164.5,Right,1.68,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,182,5659,5,7,export,5478,1078.7,186.4,Right,2.30,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,222,5904,6,9,to,5683,1310.5,199.4,Right,1.27,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,303,6226,7,8,energy,5924,1220.9,202.0,Right,1.46,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,162,6409,8,7,export,6248,1084.2,190.8,Right,0.65,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,91,6663,9,7,export,6573,1043.0,179.0,Right,2.27,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,322,7011,10,8,energy,6690,1249.6,210.2,Right,2.23,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,248,7282,11,10,Europe,7035,1437.8,196.8,Right,1.42,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,129,7432,12,11,"but,",7304,1549.6,189.6,Right,1.65,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,150,7604,13,13,we,7455,1722.3,177.7,Right,1.43,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,146,7774,14,15,have,7629,1872.9,166.0,Right,0.54,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,131,7919,15,15,have,7789,1943.7,163.3,Right,15.32,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,136,8134,16,19,interconnectors,7999,677.3,273.7,Right,1.72,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,175,8332,17,19,interconnectors,8158,498.3,276.1,Right,5.85,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,200,8571,18,22,yet,8372,973.9,270.2,Right,1.28,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,209,8799,19,21,don't,8591,869.4,267.2,Right,0.84,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,148,8963,20,20,which,8816,814.8,270.2,Right,6.73,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,178,9189,21,25,Maha,9012,1333.4,288.2,Right,2.97,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,38,9378,22,23,"exist,”",9341,1107.3,281.5,Right,1.32,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,163,9560,23,22,yet,9398,977.6,279.0,Right,1.73,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,223,9804,24,20,which,9582,848.8,274.5,Right,9.04,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,140,9992,25,26,"el-Kadiri,",9853,1564.8,273.8,Right,1.63,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,127,10138,26,26,"el-Kadiri,",10012,1415.4,284.2,Right,1.51,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,245,10404,27,25,Maha,10160,1293.6,291.0,Right,1.48,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,145,10569,28,26,"el-Kadiri,",10425,1436.2,290.3,Right,2.91,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,511,11112,29,29,spokeswoman.,10602,1763.8,286.8,Right,0.62,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,226,11352,30,28,Masen,11127,1721.0,285.0,Right,1.34,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,177,11549,31,29,spokeswoman.,11373,1848.4,288.9,Right,15.89,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,427,12091,32,30,"“Specifically,",11665,406.3,427.4,Right,1.84,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,168,12285,33,31,we,12118,662.2,393.8,Right,3.13,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,170,12493,34,34,to,12324,934.2,382.2,Right,1.03,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,202,12711,35,35,build,12510,1050.9,380.5,Right,1.28,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,87,12820,36,36,"interconnections,",12734,1185.7,385.5,Right,2.19,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,191,13034,37,26,"el-Kadiri,",12844,1544.3,375.4,Right,0.81,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,131,13183,38,28,Masen,13053,1706.9,373.0,Right,0.63,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,146,13342,39,29,spokeswoman.,13197,1823.9,370.8,Right,0.46,.,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,202,13554,40,29,spokeswoman.,13353,1932.9,374.2,Right,17.68,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,153,13906,41,30,"“Specifically,",13754,501.9,486.4,Right,1.13,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,112,14035,42,44,one,13924,408.3,523.0,Right,4.64,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,192,14418,43,32,would,14227,776.6,481.9,Right,1.75,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,264,14704,44,50,exporting.”,14441,955.2,492.7,Right,1.69,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,140,14867,45,48,"then,",14728,797.4,515.1,Right,0.57,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,175,15058,46,48,"then,",14884,749.1,523.9,Right,7.55,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,135,15242,47,36,"interconnections,",15108,1372.4,426.5,Right,2.52,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,148,15420,48,38,would,15273,1579.5,411.7,Right,1.34,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,305,15742,49,40,go,15438,1736.6,418.3,Right,3.39,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,141,15918,50,37,which,15778,1486.4,475.2,Right,3.18,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,113,16061,51,51,Spain,15949,1207.2,493.3,Right,2.54,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,173,16266,52,49,start,16094,938.3,523.4,Right,0.23,.,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,148,16420,53,49,start,16273,887.4,526.9,Right,0.58,LEFT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
l39_542,35,160,16596,54,48,"then,",16437,806.8,539.9,Right,4.18,RIGHT,1,Morocco Poised to Become a Solar Superpower,3,Adv,5,What is Europe's relation to Morocco's solar energy program?,False,29,D,False,3_1_5_Adv,l39_542_3_1_5_Adv_r0
